,city,date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,temperature,wind_speed,rainfall,pressure
3893,mumbai,2021-09-03,1,226.97,0.0,4.2,43.63,5.01,8.21,12.26,0.73,26.8,10.2,9.9,1005.0
3894,mumbai,2021-09-04,1,243.66,0.02,6.94,27.18,8.35,6.25,8.48,1.36,26.7,8.8,54.1,1005.3
3895,mumbai,2021-09-05,1,223.64,0.02,5.48,25.39,6.56,8.83,11.28,1.2,27.8,8.8,42.9,1005.4
3896,mumbai,2021-09-06,2,247.0,0.04,7.8,21.99,9.42,12.18,15.23,1.65,27.9,9.2,6.1,1004.4
3897,mumbai,2021-09-07,2,323.77,0.07,13.2,19.31,14.42,16.05,22.61,2.47,26.8,6.2,3.0,1003.1
3898,mumbai,2021-09-08,5,4913.33,135.9,53.47,0.0,192.64,321.93,385.43,62.82,27.1,12.0,79.0,1002.4
3899,mumbai,2021-09-09,2,196.93,0.0,2.04,37.55,2.47,12.25,21.91,0.19,28.3,14.9,18.0,1005.8
3900,mumbai,2021-09-10,2,206.95,0.01,3.17,31.47,4.05,13.93,21.53,0.49,28.4,16.3,8.9,1005.6
3901,mumbai,2021-09-11,2,216.96,0.02,3.9,26.46,4.83,12.7,17.69,0.57,27.2,16.6,9.9,1003.5
3902,mumbai,2021-09-12,1,211.95,0.0,2.68,38.98,3.16,9.41,13.93,0.3,27.3,10.9,21.1,1001.9
3903,mumbai,2021-09-13,1,226.97,0.0,2.74,40.41,3.28,7.09,9.38,0.56,27.7,17.7,39.1,1001.3
3904,mumbai,2021-09-14,2,223.64,0.0,2.59,42.2,3.46,16.98,29.29,0.48,27.9,16.6,4.1,1002.7
3905,mumbai,2021-09-15,3,213.62,0.01,2.74,30.04,3.34,14.64,35.49,0.4,28.6,13.7,3.0,1003.9
3906,mumbai,2021-09-16,2,211.95,0.01,4.24,31.47,5.31,16.57,23.45,0.49,28.2,15.8,2.0,1005.4
3907,mumbai,2021-09-17,2,240.33,0.0,6.26,35.05,7.87,14.16,18.59,0.9,28.6,9.8,3.0,1005.8
3908,mumbai,2021-09-18,2,236.99,0.01,5.91,30.04,7.27,11.04,15.9,0.96,28.6,12.3,0.0,1007.3
3909,mumbai,2021-09-19,2,250.34,0.01,7.28,27.54,9.18,11.79,14.98,0.99,27.8,10.3,1.0,1009.0
3910,mumbai,2021-09-20,1,290.39,0.01,8.31,29.68,9.89,7.45,10.3,1.69,27.9,11.3,71.1,1008.5
3911,mumbai,2021-09-21,2,297.07,0.04,11.14,23.25,13.59,10.77,14.66,2.01,26.7,9.9,7.1,1007.3
3912,mumbai,2021-09-22,1,250.34,0.03,7.11,25.03,8.46,8.2,11.81,1.38,27.6,9.9,58.9,1005.6
3913,mumbai,2021-09-23,2,333.79,0.41,14.4,10.1,16.93,14.7,21.65,3.14,28.3,7.8,3.0,1005.7
3914,mumbai,2021-09-24,2,377.18,0.44,17.14,9.66,20.74,15.38,24.7,3.77,28.2,8.7,0.5,1006.8
3915,mumbai,2021-09-25,4,947.95,4.92,26.73,1.68,29.09,41.6,58.6,16.09,28.2,8.5,0.0,1007.2
3916,mumbai,2021-09-26,4,821.11,2.93,23.99,2.79,24.56,35.21,47.58,13.17,27.4,8.7,9.9,1005.4
3917,mumbai,2021-09-27,2,507.36,0.3,17.48,11.98,14.66,19.83,31.5,6.46,26.6,5.6,3.0,1004.0
3918,mumbai,2021-09-28,2,453.95,2.35,19.19,3.13,24.32,15.26,23.04,4.81,26.8,9.7,39.1,1002.9
3919,mumbai,2021-09-29,1,247.0,0.01,3.73,34.33,4.35,4.64,6.68,0.71,27.8,13.7,27.9,1003.9
3920,mumbai,2021-09-30,2,277.04,0.01,8.23,30.76,10.97,10.15,13.76,0.69,27.8,9.8,26.9,1007.4
3921,mumbai,2021-10-01,2,367.17,0.33,16.79,10.91,21.22,16.7,21.02,2.19,28.7,8.2,0.0,1008.5
3922,mumbai,2021-10-02,5,2323.15,59.9,42.84,0.0,95.37,138.82,176.66,25.08,29.2,7.6,1.5,1008.0
3923,mumbai,2021-10-03,4,814.44,10.17,25.02,0.06,38.15,36.35,57.56,8.61,29.6,6.7,0.2,1007.5
3924,mumbai,2021-10-04,5,3738.4,63.48,47.98,0.0,91.55,227.51,311.4,52.69,30.1,7.9,0.2,1006.8
3925,mumbai,2021-10-05,5,1762.39,0.78,65.8,8.05,47.21,92.96,141.81,24.07,30.0,7.8,0.2,1006.9
3926,mumbai,2021-10-06,5,1415.25,0.0,49.35,31.47,43.39,167.13,215.25,6.02,29.7,9.2,0.6,1006.2
3927,mumbai,2021-10-07,5,5554.2,37.55,180.96,0.0,165.94,460.31,533.78,71.94,29.8,7.5,7.1,1005.4
3928,mumbai,2021-10-08,4,794.41,0.0,21.42,49.35,26.7,47.48,53.0,3.77,29.4,10.2,0.0,1006.5
3929,mumbai,2021-10-09,3,554.09,0.0,16.62,36.48,20.98,22.91,26.63,2.76,28.7,9.2,0.3,1008.2
3930,mumbai,2021-10-10,4,567.44,2.74,27.08,1.5,33.38,25.29,30.93,3.26,28.3,9.6,0.3,1008.2
3931,mumbai,2021-10-11,5,988.01,20.56,41.81,0.01,74.39,53.9,62.47,7.03,28.4,6.5,1.0,1006.6
3932,mumbai,2021-10-12,5,2056.12,4.41,111.04,0.63,148.77,231.08,242.58,2.25,29.1,9.4,2.0,1005.7
3933,mumbai,2021-10-13,5,1976.01,0.02,71.29,21.28,80.11,164.69,196.85,14.06,30.4,6.9,0.0,1005.5
3934,mumbai,2021-10-14,5,3364.56,0.4,111.04,11.98,99.18,293.78,351.16,24.07,31.0,6.7,0.3,1005.2
3935,mumbai,2021-10-15,5,3631.59,0.1,105.56,16.45,85.83,393.82,469.66,29.13,31.2,8.5,0.0,1003.1
3936,mumbai,2021-10-16,5,2590.18,0.0,75.4,59.37,65.8,261.94,331.88,31.41,30.1,7.1,0.0,1002.5
3937,mumbai,2021-10-17,5,1815.8,0.0,51.41,100.14,48.64,164.99,217.41,16.97,29.4,8.9,0.0,1003.4
3938,mumbai,2021-10-18,5,554.09,0.0,14.57,124.45,14.19,67.89,106.48,5.7,29.8,12.0,0.0,1006.8
3939,mumbai,2021-10-19,5,383.85,0.0,11.82,92.98,14.42,51.11,87.87,2.98,28.7,9.3,2.2,1010.6
3940,mumbai,2021-10-20,5,2590.18,5.25,85.68,2.06,76.29,169.22,258.57,49.14,28.6,8.7,0.0,1012.5
3941,mumbai,2021-10-21,5,1335.14,0.0,56.21,34.69,56.27,100.27,147.16,14.19,29.2,7.8,0.0,1012.0
3942,mumbai,2021-10-22,5,1708.98,0.0,55.52,110.15,80.11,234.11,297.0,5.95,29.7,7.0,0.0,1012.2
3943,mumbai,2021-10-23,5,714.3,0.0,23.99,133.04,38.62,106.79,141.39,2.15,29.2,9.4,0.0,1012.4
3944,mumbai,2021-10-24,4,687.6,0.0,27.42,57.22,24.56,27.6,48.45,7.47,28.3,8.4,0.0,1013.0
3945,mumbai,2021-10-25,3,527.38,0.0,23.31,50.78,24.8,19.11,37.86,5.76,28.2,10.1,0.0,1012.1
3946,mumbai,2021-10-26,5,934.6,0.0,44.55,32.19,51.98,57.89,111.34,9.25,29.1,8.8,0.0,1010.5
3947,mumbai,2021-10-27,5,1401.9,0.0,43.18,110.15,51.98,165.25,205.16,10.89,29.7,8.8,0.0,1011.0
3948,mumbai,2021-10-28,5,1335.14,0.0,40.1,118.73,55.79,163.07,202.39,9.88,29.8,10.1,0.0,1011.4
3949,mumbai,2021-10-29,5,1668.93,0.0,54.84,55.08,61.99,166.94,201.64,18.75,29.8,13.1,0.0,1012.7
3950,mumbai,2021-10-30,5,1228.33,0.0,47.3,41.13,51.5,83.27,108.47,20.52,29.5,13.8,0.0,1012.8
3951,mumbai,2021-10-31,5,1348.5,0.0,46.61,41.84,46.73,91.25,121.51,20.27,29.7,11.3,0.0,1011.7
3952,mumbai,2021-11-01,5,4806.52,0.0,128.87,58.65,87.74,449.37,530.79,39.52,29.3,7.5,0.0,1010.4
3953,mumbai,2021-11-02,5,6141.66,10.28,169.99,0.22,107.77,534.99,643.99,43.57,30.0,7.2,0.0,1009.9
3954,mumbai,2021-11-03,5,3257.75,0.13,105.56,18.95,73.43,257.19,320.58,38.0,30.4,10.8,0.0,1010.3
3955,mumbai,2021-11-04,5,6248.47,28.61,157.65,0.0,114.44,483.83,574.3,61.81,30.5,10.2,0.0,1009.5
3956,mumbai,2021-11-05,5,5340.58,21.68,180.96,0.01,113.49,455.54,531.46,43.06,30.3,8.4,0.3,1009.0
3957,mumbai,2021-11-06,5,4806.52,23.47,191.93,0.0,152.59,384.66,452.89,43.06,28.7,9.2,0.0,1008.8
3958,mumbai,2021-11-07,5,1482.01,0.09,60.32,14.84,72.48,80.71,97.81,14.19,29.2,9.2,0.0,1008.5
3959,mumbai,2021-11-08,5,4165.65,5.64,127.49,1.15,86.78,346.99,433.0,37.49,28.9,8.7,0.0,1010.0
3960,mumbai,2021-11-09,5,4325.87,0.17,132.98,14.66,80.11,414.54,504.26,35.97,28.5,10.4,0.0,1010.9
3961,mumbai,2021-11-10,5,2056.12,0.0,58.95,70.1,66.76,214.77,262.28,23.81,28.8,11.5,0.0,1010.4
3962,mumbai,2021-11-11,5,3097.53,0.02,93.22,26.11,65.8,300.71,373.33,25.59,28.6,11.6,0.0,1008.8
3963,mumbai,2021-11-12,5,1628.88,0.0,56.21,32.54,49.59,113.74,140.63,24.57,28.5,10.2,0.0,1008.4
3964,mumbai,2021-11-13,5,1615.52,0.0,52.78,47.92,56.74,147.09,173.43,23.31,29.8,9.8,0.0,1008.2
3965,mumbai,2021-11-14,5,2964.02,0.0,82.94,55.07,60.56,301.39,354.55,22.29,30.2,9.6,0.0,1007.9
3966,mumbai,2021-11-15,5,2216.34,0.0,61.01,70.81,50.54,257.38,300.39,22.55,30.3,9.0,0.0,1006.5
3967,mumbai,2021-11-16,5,1842.5,0.0,51.41,72.96,43.87,218.23,265.33,15.83,30.8,9.0,0.0,1006.0
3968,mumbai,2021-11-17,5,1295.09,0.0,50.04,36.84,51.98,130.2,143.46,6.46,29.9,10.1,11.6,1007.3
3969,mumbai,2021-11-18,5,894.55,2.04,45.24,2.57,44.82,51.23,57.14,4.31,28.9,8.2,8.1,1007.7
3970,mumbai,2021-11-19,5,2830.51,8.49,128.87,0.12,131.61,319.11,353.89,5.07,29.1,9.5,0.3,1005.5
3971,mumbai,2021-11-20,5,6088.26,78.68,131.61,0.0,148.77,406.82,506.3,69.92,30.6,9.0,0.6,1004.6
3972,mumbai,2021-11-21,5,1482.01,4.86,56.21,0.63,50.54,73.53,89.25,12.41,29.8,10.9,16.1,1007.5
3973,mumbai,2021-11-22,4,841.14,0.04,31.87,18.24,30.52,32.88,36.55,4.05,28.6,5.9,24.9,1011.0
3974,mumbai,2021-11-23,5,2883.91,35.76,104.19,0.0,137.33,254.56,301.23,18.75,29.2,8.8,0.0,1010.2
3975,mumbai,2021-11-24,5,4058.84,37.55,87.74,0.0,113.49,269.79,352.96,58.77,30.4,7.8,0.1,1009.9
3976,mumbai,2021-11-25,5,2510.07,0.0,74.03,63.66,72.48,307.0,358.75,18.24,30.3,7.2,0.0,1010.8
3977,mumbai,2021-11-26,5,3337.86,0.04,104.19,18.42,113.49,292.95,353.17,40.02,29.7,8.9,0.0,1011.2
3978,mumbai,2021-11-27,5,2883.91,0.0,94.59,44.35,82.02,266.08,323.63,23.05,29.4,8.7,0.0,1011.0
3979,mumbai,2021-11-28,5,2403.26,0.0,67.17,49.35,51.5,272.92,320.28,17.73,28.5,9.4,0.0,1011.8
3980,mumbai,2021-11-29,5,2723.69,13.97,86.37,0.08,52.45,192.95,237.93,32.93,28.1,9.0,0.0,1012.0
3981,mumbai,2021-11-30,5,4592.9,38.89,104.19,0.0,83.92,352.49,432.96,47.62,28.7,7.7,1.5,1011.1
3982,mumbai,2021-12-01,5,5020.14,21.01,152.17,0.0,89.65,414.64,492.58,38.5,21.9,12.3,0.5,1011.1
3983,mumbai,2021-12-02,5,854.49,0.0,33.59,63.66,44.35,92.1,95.61,3.83,23.2,13.1,90.9,1009.9
3984,mumbai,2021-12-03,2,620.84,0.0,19.36,32.54,21.93,17.44,21.04,3.36,26.4,5.7,4.1,1011.1
3985,mumbai,2021-12-04,5,7049.56,105.5,146.69,0.0,143.05,515.27,611.13,58.77,26.9,5.5,0.0,1011.6
3986,mumbai,2021-12-05,5,3257.75,0.0,116.53,55.07,127.79,358.27,393.67,3.07,26.5,6.8,0.6,1012.2
3987,mumbai,2021-12-06,5,5500.79,0.53,139.83,7.87,95.37,614.8,704.02,31.66,26.8,7.9,0.0,1012.1
3988,mumbai,2021-12-07,5,1415.25,0.0,39.07,68.66,52.93,182.99,204.44,12.92,27.6,9.4,0.0,1012.2
3989,mumbai,2021-12-08,5,2002.72,0.0,59.63,29.33,57.7,257.6,293.81,20.01,28.0,9.9,0.0,1012.2
3990,mumbai,2021-12-09,5,1895.9,0.0,53.47,44.35,55.31,251.13,284.51,23.05,28.0,9.2,0.0,1013.7
3991,mumbai,2021-12-10,5,2029.42,0.0,58.26,36.12,65.8,281.95,318.15,15.83,28.2,7.4,0.0,1014.1
3992,mumbai,2021-12-11,5,2803.8,0.89,89.11,7.33,63.9,254.44,309.9,26.85,28.2,9.3,0.0,1013.9
3993,mumbai,2021-12-12,5,1922.61,0.0,54.84,47.21,47.21,224.93,262.64,14.69,28.0,6.7,0.0,1013.7
3994,mumbai,2021-12-13,5,2349.85,0.0,65.8,35.76,46.73,276.03,323.99,17.73,27.5,6.2,0.0,1013.4
3995,mumbai,2021-12-14,5,3364.56,0.04,104.19,20.56,72.48,316.65,378.69,31.41,25.9,6.4,0.0,1013.2
3996,mumbai,2021-12-15,5,3417.97,0.58,108.3,9.66,88.69,364.39,429.29,26.09,25.2,7.3,0.0,1013.2
3997,mumbai,2021-12-16,5,4165.65,4.08,124.75,3.58,80.11,426.23,512.7,25.33,25.1,5.3,0.0,1014.1
3998,mumbai,2021-12-17,5,1708.98,0.0,60.32,50.07,89.65,237.15,271.34,7.98,25.3,6.1,0.0,1014.5
3999,mumbai,2021-12-18,5,2750.4,0.75,91.85,7.96,78.2,291.38,343.83,19.51,25.8,6.9,0.0,1014.3
4000,mumbai,2021-12-19,5,1628.88,0.0,43.18,65.09,47.21,217.01,246.39,17.23,26.1,8.3,0.0,1014.8
4001,mumbai,2021-12-20,5,1789.09,0.0,50.72,61.51,54.36,216.47,248.22,13.68,25.9,8.6,0.0,1014.8
4002,mumbai,2021-12-21,5,1976.01,0.0,62.38,51.5,64.85,209.73,249.83,18.49,25.5,7.2,0.0,1014.5
4003,mumbai,2021-12-22,5,5340.58,16.32,139.83,0.06,92.51,447.8,540.08,39.01,25.2,4.9,0.0,1013.0
4004,mumbai,2021-12-23,5,1922.61,0.0,59.63,77.25,58.17,241.25,303.61,9.5,24.7,6.4,0.0,1012.6
4005,mumbai,2021-12-24,5,2563.48,0.0,81.57,55.79,61.99,240.86,304.42,17.23,24.0,6.3,0.0,1013.0
4006,mumbai,2021-12-25,5,2323.15,0.82,91.85,13.59,89.65,197.79,245.56,24.07,24.2,6.9,0.0,1013.6
4007,mumbai,2021-12-26,5,1708.98,0.0,54.15,69.38,50.54,199.36,245.05,6.97,24.5,6.1,0.0,1014.3
4008,mumbai,2021-12-27,5,1869.2,0.0,45.24,88.69,56.74,315.58,369.81,4.12,25.2,4.7,0.0,1013.9
4009,mumbai,2021-12-28,5,4165.65,0.24,119.27,13.05,84.88,402.81,493.86,36.48,25.2,7.3,0.0,1013.4
4010,mumbai,2021-12-29,5,1455.31,0.0,57.58,33.26,83.92,159.54,186.02,10.13,24.4,8.8,0.0,1013.7
4011,mumbai,2021-12-30,5,1081.47,0.0,40.1,52.21,41.48,69.98,90.95,16.47,25.2,10.3,0.0,1014.3
4012,mumbai,2021-12-31,5,3471.37,13.3,100.08,0.06,66.76,232.12,297.28,32.93,26.1,11.6,0.0,1015.4
4013,mumbai,2022-01-01,5,2136.23,0.0,64.43,30.04,51.02,171.04,216.02,19.76,26.6,8.3,0.0,1015.7
4014,mumbai,2022-01-02,5,1922.61,0.0,54.84,52.21,42.92,166.34,200.62,21.03,27.0,7.6,0.0,1014.2
4015,mumbai,2022-01-03,5,1815.8,0.0,52.09,52.21,44.35,158.01,192.21,16.72,27.2,6.7,0.0,1013.7
4016,mumbai,2022-01-04,5,5874.63,6.48,167.25,0.87,86.78,490.09,598.25,34.96,27.1,8.0,0.0,1013.7
4017,mumbai,2022-01-05,5,3017.43,0.0,101.45,34.33,78.2,267.68,336.9,25.59,26.5,4.9,0.0,1013.2
4018,mumbai,2022-01-06,5,3738.4,0.75,123.38,8.4,82.02,316.7,392.29,31.66,25.7,7.6,0.0,1012.9
4019,mumbai,2022-01-07,5,3952.03,9.61,123.38,0.37,94.41,329.95,405.98,34.96,25.5,8.6,0.0,1012.2
4020,mumbai,2022-01-08,5,2883.91,0.09,105.56,17.7,72.48,234.14,300.65,30.65,24.2,8.9,0.0,1013.2
4021,mumbai,2022-01-09,5,1455.31,0.09,76.09,16.09,92.51,115.68,136.58,8.61,22.4,11.4,4.1,1013.7
4022,mumbai,2022-01-10,4,674.25,0.0,26.39,85.12,38.62,36.32,47.95,7.28,21.3,7.9,0.0,1013.7
4023,mumbai,2022-01-11,5,1161.58,0.0,43.18,76.53,54.84,93.4,120.34,12.16,21.8,7.6,0.0,1013.5
4024,mumbai,2022-01-12,5,1108.17,0.0,44.55,65.8,78.2,110.41,129.69,10.39,21.9,8.3,0.0,1013.0
4025,mumbai,2022-01-13,5,1148.22,0.0,40.1,90.12,52.93,103.67,125.92,12.54,22.6,7.1,0.0,1012.0
4026,mumbai,2022-01-14,5,4165.65,1.3,143.95,6.71,99.18,352.99,432.02,40.53,23.7,6.8,0.0,1012.0
4027,mumbai,2022-01-15,5,1348.5,0.0,43.87,78.68,49.11,149.75,181.43,11.4,24.5,8.5,0.0,1012.6
4028,mumbai,2022-01-16,5,1441.96,0.0,45.24,67.23,63.9,172.09,195.82,11.15,26.1,7.4,0.0,1013.2
4029,mumbai,2022-01-17,5,1602.17,0.0,45.93,45.42,40.53,125.2,153.67,21.79,26.8,9.6,0.0,1015.0
4030,mumbai,2022-01-18,5,1815.8,0.0,54.15,67.95,49.59,163.61,199.07,20.27,26.3,7.9,0.0,1014.7
4031,mumbai,2022-01-19,5,1602.17,0.0,47.98,94.41,61.04,206.3,238.93,13.43,25.4,6.4,0.0,1013.3
4032,mumbai,2022-01-20,5,2830.51,0.0,78.83,64.37,57.7,322.69,402.54,19.25,24.6,8.8,0.0,1011.6
4033,mumbai,2022-01-21,5,1522.06,0.0,52.09,60.08,35.76,111.75,162.74,17.48,24.4,6.3,0.0,1011.5
4034,mumbai,2022-01-22,5,1668.93,0.18,66.49,15.91,44.82,96.6,153.39,22.29,24.7,10.9,1.2,1010.1
4035,mumbai,2022-01-23,4,267.03,0.0,5.4,101.57,6.38,14.06,57.19,1.11,22.7,13.2,0.2,1011.2
4036,mumbai,2022-01-24,5,714.3,0.0,47.3,78.68,79.15,61.11,133.71,8.36,20.4,12.9,0.0,1012.4
4037,mumbai,2022-01-25,5,821.11,0.0,35.64,101.57,74.39,82.0,113.05,6.71,21.2,6.1,0.0,1011.7
4038,mumbai,2022-01-26,5,1121.52,0.0,43.53,92.98,85.83,122.51,144.64,10.77,22.5,7.5,0.0,1011.7
4039,mumbai,2022-01-27,5,2109.53,0.0,72.66,40.77,75.34,161.0,201.96,27.87,24.1,7.0,0.0,1011.9
4040,mumbai,2022-01-28,5,1562.12,0.0,50.04,57.22,56.27,107.42,138.87,25.08,25.6,11.1,0.0,1013.1
4041,mumbai,2022-01-29,5,1602.17,0.0,59.63,55.07,93.46,135.34,165.64,19.76,25.6,9.2,0.0,1014.0
4042,mumbai,2022-01-30,5,2323.15,0.0,75.4,42.56,51.5,165.21,215.13,29.64,25.5,6.4,0.0,1012.7
4043,mumbai,2022-01-31,5,5287.17,9.28,148.06,0.34,83.92,381.54,462.71,56.24,24.7,5.3,0.0,1011.9
4044,mumbai,2022-02-01,5,6141.66,6.2,174.11,1.07,103.95,575.99,687.48,56.24,23.4,6.1,0.0,1011.0
4045,mumbai,2022-02-02,5,6515.5,40.23,160.4,0.0,99.18,559.85,697.51,48.13,23.8,7.2,0.0,1011.2
4046,mumbai,2022-02-03,5,2643.59,0.03,94.59,23.96,58.17,222.7,336.43,24.32,24.0,8.4,0.0,1011.0
4047,mumbai,2022-02-04,5,867.84,0.0,30.85,58.65,21.7,79.91,203.45,11.78,24.3,9.0,0.0,1010.6
4048,mumbai,2022-02-05,5,5821.23,41.57,153.54,0.0,164.03,477.78,714.53,100.31,23.3,7.4,0.0,1011.2
4049,mumbai,2022-02-06,5,2403.26,0.0,78.14,39.34,58.17,213.02,300.13,20.77,24.4,8.4,0.0,1012.7
4050,mumbai,2022-02-07,5,2510.07,0.02,87.74,24.68,60.08,198.99,285.68,29.64,23.7,9.1,0.0,1014.1
4051,mumbai,2022-02-08,5,2403.26,0.06,89.11,21.1,58.17,161.1,243.26,32.17,23.5,9.2,0.0,1013.2
4052,mumbai,2022-02-09,5,3044.13,16.99,91.85,0.11,91.55,189.22,274.31,58.77,23.7,9.3,0.0,1012.9
4053,mumbai,2022-02-10,5,2002.72,0.0,70.6,40.77,51.02,149.59,230.23,23.05,25.0,7.3,0.0,1012.1
4054,mumbai,2022-02-11,5,1762.39,0.0,67.17,46.49,78.2,134.41,174.11,26.6,27.3,11.5,0.0,1011.8
4055,mumbai,2022-02-12,5,1161.58,0.0,43.87,72.24,60.08,81.54,103.02,17.48,26.4,8.1,0.0,1011.6
4056,mumbai,2022-02-13,5,2910.61,0.0,89.11,47.92,75.34,233.56,283.6,36.48,25.9,6.9,0.0,1010.0
4057,mumbai,2022-02-14,5,3845.21,0.01,116.53,28.61,65.8,318.35,397.81,31.92,26.0,7.4,0.0,1010.3
4058,mumbai,2022-02-15,5,3845.21,5.92,119.27,1.56,84.88,262.65,365.97,53.2,24.6,10.5,0.0,1010.6
4059,mumbai,2022-02-16,5,2483.37,0.0,91.85,38.27,64.85,171.83,260.24,35.97,23.7,10.1,0.0,1008.9
4060,mumbai,2022-02-17,5,2696.99,6.76,97.33,5.05,82.02,176.35,243.07,22.8,23.9,6.1,0.0,1007.6
4061,mumbai,2022-02-18,5,5393.98,46.94,124.75,0.0,92.51,381.75,505.22,45.6,25.0,5.3,0.0,1008.9
4062,mumbai,2022-02-19,5,8010.86,92.09,153.54,0.0,160.22,620.21,781.24,103.35,25.9,6.8,0.0,1010.9
4063,mumbai,2022-02-20,5,3685.0,10.39,102.82,0.37,62.94,287.21,377.98,29.64,26.1,9.5,0.0,1010.6
4064,mumbai,2022-02-21,5,1895.9,0.73,65.8,9.57,72.48,145.07,190.02,27.87,25.7,8.0,0.0,1009.8
4065,mumbai,2022-02-22,5,2563.48,0.0,81.57,55.07,61.99,226.91,315.0,29.39,25.5,9.0,0.0,1010.6
4066,mumbai,2022-02-23,5,3311.16,12.29,100.08,0.2,71.53,209.0,290.53,30.15,26.5,5.3,0.0,1012.0
4067,mumbai,2022-02-24,5,4272.46,12.52,131.61,0.23,85.83,347.97,470.74,46.1,27.2,7.7,0.0,1013.2
4068,mumbai,2022-02-25,5,2723.69,0.0,90.48,60.8,68.66,272.65,356.1,23.31,26.8,6.1,0.0,1012.6
4069,mumbai,2022-02-26,5,4219.06,0.74,141.2,9.21,75.34,324.39,456.14,38.0,27.2,7.4,0.0,1012.5
4070,mumbai,2022-02-27,5,2670.29,0.0,84.31,40.41,61.99,195.74,265.95,31.41,27.4,9.0,0.0,1012.9
4071,mumbai,2022-02-28,5,2349.85,0.0,72.66,71.53,56.27,210.82,277.25,21.53,27.2,8.3,0.0,1012.5
4072,mumbai,2022-03-01,5,3631.59,0.0,106.93,49.35,71.53,331.5,432.09,33.94,27.7,8.5,0.0,1012.6
4073,mumbai,2022-03-02,5,3124.24,0.0,93.22,89.41,75.34,317.19,382.67,33.44,28.7,8.4,0.0,1011.4
4074,mumbai,2022-03-03,5,3124.24,0.0,94.59,45.42,80.11,238.98,293.76,39.52,29.3,8.7,0.0,1011.2
4075,mumbai,2022-03-04,5,1468.66,0.0,50.04,95.84,62.94,112.62,151.87,21.53,29.8,8.9,0.0,1011.6
4076,mumbai,2022-03-05,5,1535.42,0.0,52.09,84.4,56.27,97.22,128.45,22.29,28.7,8.8,0.0,1010.8
4077,mumbai,2022-03-06,5,2883.91,0.0,85.68,66.52,65.8,234.42,287.78,32.17,29.4,6.3,0.0,1009.7
4078,mumbai,2022-03-07,5,2803.8,0.0,82.94,48.64,64.85,225.37,275.53,30.4,29.0,7.0,0.0,1010.0
4079,mumbai,2022-03-08,5,4379.27,0.0,137.09,28.61,72.48,359.52,468.1,35.97,30.5,9.1,0.0,1009.8
4080,mumbai,2022-03-09,5,2990.72,0.0,91.85,49.35,64.85,276.67,349.97,31.41,30.3,7.8,0.1,1009.7
4081,mumbai,2022-03-10,5,3257.75,2.51,104.19,5.36,61.04,247.04,320.45,34.96,30.6,7.9,0.0,1009.5
4082,mumbai,2022-03-11,5,3578.19,0.0,116.53,31.47,70.57,259.03,346.31,39.01,31.0,9.4,0.0,1009.1
4083,mumbai,2022-03-12,5,4058.84,0.0,119.27,42.92,79.15,348.08,441.7,42.56,30.6,10.6,0.0,1009.0
4084,mumbai,2022-03-13,5,2349.85,0.05,78.83,20.38,45.78,170.39,259.9,29.64,31.5,8.8,0.0,1009.4
4085,mumbai,2022-03-14,5,921.25,0.0,30.5,104.43,43.39,64.31,88.6,13.68,32.2,8.8,0.0,1009.5
4086,mumbai,2022-03-15,5,2002.72,0.0,65.8,66.52,60.56,132.67,192.44,27.87,32.4,9.8,0.0,1008.2
4087,mumbai,2022-03-16,5,1375.2,0.0,46.61,75.82,47.68,95.67,147.19,20.27,32.1,9.7,0.0,1007.0
4088,mumbai,2022-03-17,5,1068.12,0.0,37.7,68.66,37.67,70.44,110.87,16.47,31.9,10.5,0.0,1006.2
4089,mumbai,2022-03-18,5,921.25,0.0,31.19,84.4,24.56,72.56,112.83,12.41,31.2,9.6,0.0,1005.8
4090,mumbai,2022-03-19,5,821.11,0.0,28.79,90.84,24.32,80.79,117.79,10.51,29.2,9.5,0.0,1006.1
4091,mumbai,2022-03-20,5,934.6,0.0,40.1,53.64,42.92,78.32,121.48,11.65,28.2,9.2,0.0,1007.0
4092,mumbai,2022-03-21,5,1508.71,0.01,58.26,29.33,40.53,106.15,280.32,23.81,28.3,8.9,0.0,1007.6
4093,mumbai,2022-03-22,5,1375.2,0.0,49.35,63.66,43.39,110.48,184.74,21.28,30.1,8.4,0.0,1007.2
4094,mumbai,2022-03-23,5,1789.09,0.0,61.01,28.61,45.78,92.54,140.83,26.09,31.1,8.7,0.0,1006.2
4095,mumbai,2022-03-24,5,1441.96,0.0,54.84,37.91,46.73,86.15,142.13,20.77,30.3,8.2,0.0,1006.6
4096,mumbai,2022-03-25,5,453.95,0.0,12.85,124.45,18.84,69.49,110.8,3.13,29.0,8.3,0.0,1008.2
4097,mumbai,2022-03-26,4,370.5,0.0,14.57,49.35,15.26,41.25,76.14,3.74,29.2,9.8,0.0,1010.2
4098,mumbai,2022-03-27,5,1068.12,0.08,41.81,18.6,35.76,84.86,164.89,21.53,29.0,9.2,0.0,1010.5
4099,mumbai,2022-03-28,5,1054.76,0.5,52.09,9.39,47.21,87.05,139.99,13.93,29.4,9.9,0.0,1009.7
4100,mumbai,2022-03-29,5,2456.67,14.53,65.8,0.13,50.07,167.47,275.53,23.05,30.2,8.3,0.0,1008.5
